index, f_val
544, 0.270108
545, 0.093231
546, 0.374480
547, 0.000000
548, 0.167326
549, 0.316123
550, 0.276343
551, 0.000000
552, 0.582668
553, 0.000000
554, 0.000000
555, 0.000000
556, 0.014802
557, 0.137599
558, 0.319789
559, 0.176898
560, 0.251827
561, 0.000000
562, 0.392918
563, 0.000000
564, 0.000000
565, 0.000000
566, 0.008839
567, 0.441406
568, 0.000000
569, 0.227046
570, 0.245180
571, 0.000000
572, 0.237954
573, 0.000000
574, 0.000000
575, 0.000000
576, 0.187783
577, 0.664665
578, 0.000000
579, 0.234461
580, 0.439480
581, 0.000000
582, 0.219237
583, 0.000000
584, 0.239169
585, 0.000000
586, 0.108159
587, 0.793574
588, 0.083023
589, 0.129631
590, 0.316228
591, 0.000000
592, 0.212903
593, 0.000000
594, 0.000000
595, 0.000000
596, 0.166510
597, 0.632468
598, 0.000000
599, 0.197746
600, 0.000000
601, 0.000000
602, 0.333180
603, 0.000000
604, 0.000000
605, 0.000000
606, 0.293870
607, 0.433884
608, 0.000000
609, 0.309316
610, 0.011078
611, 0.000000
612, 0.396619
613, 0.000000
614, 0.000000
615, 0.000000
616, 0.223172
617, 0.349238
618, 0.356658
619, 0.524704
620, 0.590915
621, 0.000000
622, 0.463796
623, 0.000000
624, 0.186625
625, 0.000000
626, 0.000000
627, 0.702852
628, 0.469930
629, 0.667402
630, 0.648404
631, 0.000000
632, 0.218929
633, 0.000000
634, 0.483507
635, 0.056549
636, 0.000000
637, 0.548816
638, 0.000000
639, 0.575935
640, 0.013226
641, 0.000000
642, 0.039246
643, 0.000000
644, 0.234762
645, 1.366792
646, 0.000000
647, 0.000000
648, 0.030673
649, 0.649218
650, 0.000000
651, 0.000000
652, 0.000000
653, 0.524999
654, 0.991917
655, 1.709474
656, 0.000000
657, 0.000000
658, 0.000000
659, 0.255189
660, 0.325971
661, 0.000000
662, 0.000000
663, 0.412580
664, 0.000000
665, 1.156323
666, 0.000000
667, 0.000000
668, 0.000000
669, 0.402957
670, 0.000000
671, 0.052493
672, 0.000000
673, 0.606531
674, 0.000000
675, 0.863783
676, 0.000000
677, 0.000000
678, 0.000000
679, 0.311284
680, 0.000000
681, 0.148899
682, 0.000000
683, 0.701426
684, 0.000000
685, 0.882822
686, 0.000000
687, 0.000000
688, 1.086804
689, 0.310919
690, 0.302472
691, 0.130043
692, 0.000000
693, 0.400375
694, 0.000000
695, 0.379084
696, 0.000000
697, 0.000000
698, 0.000000
699, 0.340281
700, 0.000000
701, 0.000000
702, 0.000000
703, 0.755864
704, 0.000000
705, 0.222239
706, 0.701725
707, 0.000000
708, 0.156755
709, 0.381883
710, 0.000000
711, 0.094622
712, 0.000000
713, 1.157868
714, 0.000000
715, 0.678047
716, 0.518586
717, 0.000000
718, 0.090466
719, 0.274151
720, 0.618029
721, 0.090710
722, 1.000587
723, 0.492925
724, 1.557426
725, 0.000000
726, 1.296136
727, 1.016778
728, 0.000000
729, 0.891089
730, 0.388288
731, 0.259120
732, 1.040121
733, 0.000000
734, 0.963057
735, 0.000000
736, 1.207296
737, 2.207514
738, 2.220580
739, 0.729648
740, 0.481877
741, 0.011915
742, 1.261843
743, 0.000000
744, 0.000000
745, 0.000000
746, 0.233763
747, 2.909730
748, 0.000000
749, 0.678853
750, 0.336677
751, 0.000000
752, 1.156855
753, 0.000000
754, 0.000000
755, 0.000000
756, 1.994163
757, 2.613695
758, 0.000000
759, 0.839254
760, 0.000000
761, 0.305930
762, 0.547991
763, 0.000000
764, 0.227909
765, 0.000000
766, 0.000000
767, 2.062262
768, 4.991578
769, 0.761867
770, 1.096827
771, 0.000000
772, 0.811882
773, 0.000000
774, 0.475532
775, 0.553521
776, 0.000000
777, 0.017984
778, 0.000000
779, 0.693582
780, 0.000000
781, 0.000000
782, 0.222715
783, 0.772614
784, 0.000000
785, 0.000000
786, 1.791590
787, 0.425439
788, 3.336352
789, 0.429842
790, 0.968476
791, 0.000000
792, 0.314633
793, 0.000000
794, 0.000000
795, 0.104139
796, 0.000000
797, 0.604623
798, 0.931780
799, 0.578804
800, 0.501186
801, 0.000000
802, 0.369909
803, 0.000000
804, 0.372964
805, 0.000000
806, 0.127601
807, 1.014237
808, 0.000000
809, 0.596449
810, 0.433084
811, 0.000000
812, 0.015636
813, 0.000000
814, 0.499028
815, 0.000000
816, 0.747144
817, 0.888243
818, 3.328127
819, 0.706078
820, 0.000000
821, 0.000000
822, 0.355863
823, 0.000000
824, 1.268989
825, 0.043288
826, 0.000000
827, 0.777152
828, 0.000000
829, 0.332408
830, 0.285498
831, 0.000000
832, 0.257871
833, 0.325161
834, 0.000000
835, 0.000000
836, 1.250262
837, 1.093289
838, 0.846224
839, 0.614565
840, 0.833114
841, 0.025523
842, 0.189320
843, 0.000000
844, 1.212531
845, 0.000000
846, 0.125530
847, 1.382059
848, 2.038446
849, 0.523624
850, 0.000000
851, 0.359967
852, 0.053058
853, 0.000000
854, 0.872752
855, 0.355616
856, 0.000000
857, 0.605025
858, 0.000000
859, 0.216981
860, 0.201638
861, 0.087445
862, 0.000000
863, 0.817412
864, 0.000000
865, 0.546274
866, 0.909134
867, 0.000000
868, 0.277447
869, 0.626387
870, 0.000000
871, 0.293737
872, 0.132509
873, 1.874407
874, 1.909309
875, 0.411577
876, 1.898795
877, 0.000000
878, 0.000000
879, 0.148897
880, 0.000000
881, 0.000000
882, 0.315333
883, 2.059553
884, 0.000000
885, 0.000000
886, 2.290288
887, 0.000000
888, 1.761710
889, 0.543526
890, 0.000000
891, 0.000000
892, 0.519040
893, 0.275383
894, 0.577790
895, 0.000000
896, 1.127822
897, 0.272070
898, 0.573561
899, 0.350212
900, 0.087851
901, 0.000000
902, 0.373348
903, 0.000000
904, 0.052112
905, 0.000000
906, 0.464491
907, 0.398778
908, 0.311940
909, 0.224849
910, 0.242995
911, 0.000000
912, 0.232462
913, 0.000000
914, 0.196955
915, 0.280011
916, 0.086638
917, 0.283206
918, 0.068544
919, 0.184309
920, 0.252611
921, 0.000000
922, 0.171651
923, 0.000000
924, 0.327505
925, 0.301650
926, 0.000000
927, 0.154670
928, 0.000000
929, 0.098030
930, 0.328385
931, 0.000000
932, 0.074159
933, 0.000000
934, 0.000000
935, 0.000000
936, 0.000000
937, 0.210963
938, 0.037010
939, 0.055510
940, 0.280838
941, 0.000000
942, 0.000000
943, 0.000000
944, 0.000000
945, 0.000000
946, 0.018686
947, 0.317839
948, 0.049347
949, 0.086629
950, 0.010415
951, 0.000000
952, 0.000000
953, 0.000000
954, 0.000000
955, 0.000000
956, 0.199515
957, 0.384039
958, 0.000000
959, 0.014636
960, 0.073863
961, 0.000000
962, 0.044667
963, 0.000000
964, 0.000000
965, 0.000000
966, 0.425922
967, 0.552535
968, 0.000000
969, 0.207405
970, 0.212008
971, 0.000000
972, 0.215486
973, 0.000000
974, 0.575790
975, 0.000000
976, 0.241043
977, 0.732648
978, 0.303697
979, 0.278211
980, 0.467818
981, 0.000000
982, 0.294551
983, 0.000000
984, 0.025907
985, 0.000000
986, 0.000000
987, 0.649372
988, 0.511329
989, 0.457006
990, 0.393360
991, 0.000000
992, 0.337700
993, 0.000000
994, 0.000000
995, 0.000000
996, 0.000000
997, 0.541539
998, 0.000000
999, 0.523222
1000, 0.020963
1001, 0.000000
1002, 0.055015
1003, 0.000000
1004, 0.000000
1005, 0.000000
1006, 0.274920
1007, 0.712232
1008, 0.451181
1009, 0.457333
1010, 0.543361
1011, 0.000000
1012, 0.030089
1013, 0.000000
1014, 0.117668
1015, 0.483423
1016, 0.000000
1017, 0.706880
1018, 0.150322
1019, 0.684950
1020, 0.325667
1021, 0.000000
1022, 0.000000
1023, 0.160901
1024, 1.824267
1025, 1.119073
1026, 0.000938
1027, 0.000000
1028, 0.000000
1029, 0.376658
1030, 0.000000
1031, 0.000000
1032, 0.000000
1033, 1.066772
1034, 0.644167
1035, 0.630643
1036, 0.357572
1037, 0.000000
1038, 0.000000
1039, 0.364117
1040, 0.881673
1041, 0.000000
1042, 0.000000
1043, 0.700030
1044, 0.661030
1045, 1.103721
1046, 0.175596
1047, 0.000000
1048, 1.247609
1049, 0.652843
1050, 0.124610
1051, 0.182178
1052, 0.000000
1053, 0.391904
1054, 2.508657
1055, 1.322944
1056, 0.000000
1057, 0.000000
1058, 0.000000
1059, 0.322320
1060, 0.000000
1061, 0.031479
1062, 0.000000
1063, 1.081048
1064, 0.272560
1065, 0.030536
1066, 0.727974
1067, 0.000000
1068, 0.075187
1069, 0.330243
1070, 0.022120
1071, 0.000000
1072, 0.040398
1073, 0.939858
1074, 0.255291
1075, 0.100356
1076, 1.074952
1077, 0.157035
1078, 0.000000
1079, 0.625787
1080, 0.000000
1081, 0.165018
1082, 1.082249
1083, 0.000000
1084, 0.000000
1085, 0.000000
1086, 0.000000
1087, 0.000000
1088, 0.000000
1089, 0.805805
1090, 0.000000
1091, 0.004542
1092, 0.916675
1093, 0.000000
1094, 0.000000
1095, 0.000000
1096, 0.418998
1097, 0.000000
1098, 0.779351
1099, 0.832068
1100, 0.000000
1101, 0.075061
1102, 1.090978
1103, 0.000000
1104, 0.000000
1105, 0.312267
1106, 0.000000
1107, 0.000000
1108, 0.065325
1109, 0.690607
1110, 0.000000
1111, 0.287877
1112, 1.179001
1113, 0.293084
1114, 0.000000
1115, 0.000000
1116, 0.465913
1117, 0.000000
1118, 0.000000
1119, 0.370924
1120, 0.185353
1121, 0.010186
1122, 0.462809
1123, 0.000000
1124, 0.000000
1125, 0.000000
1126, 0.000000
1127, 0.000000
1128, 5.058474
1129, 0.916335
1130, 0.949361
1131, 0.000000
1132, 0.666689
1133, 0.000000
1134, 0.275269
1135, 0.457683
1136, 0.000000
1137, 0.095985
1138, 0.000000
1139, 0.625029
1140, 0.000000
1141, 0.000000
1142, 0.128901
1143, 0.543126
1144, 0.000000
1145, 0.000000
1146, 1.425326
1147, 0.481874
1148, 2.993929
1149, 0.288170
1150, 0.921448
1151, 0.000000
1152, 0.283847
1153, 0.000000
1154, 0.000000
1155, 0.196304
1156, 0.000000
1157, 0.287246
1158, 0.286273
1159, 0.471194
1160, 0.194766
1161, 0.000000
1162, 0.398971
1163, 0.000000
1164, 0.015221
1165, 0.000000
1166, 0.000000
1167, 0.461540
1168, 0.000000
1169, 0.432354
1170, 0.205654
1171, 0.000000
1172, 0.014127
1173, 0.000000
1174, 0.000000
1175, 0.000000
1176, 0.607561
1177, 0.409146
1178, 1.147770
1179, 0.408943
1180, 0.000000
1181, 0.000000
1182, 0.276962
1183, 0.000000
1184, 0.000000
1185, 0.000000
1186, 0.000000
1187, 1.202859
1188, 0.000000
1189, 0.709476
1190, 1.004717
1191, 0.030779
1192, 0.347852
1193, 0.000000
1194, 1.045900
1195, 0.000000
1196, 0.281847
1197, 1.036284
1198, 0.000000
1199, 0.273621
1200, 0.000000
1201, 0.000138
1202, 0.062804
1203, 0.000000
1204, 0.000000
1205, 0.000000
1206, 0.680738
1207, 1.697215
1208, 0.781486
1209, 0.317287
1210, 0.349071
1211, 0.000000
1212, 0.092876
1213, 0.000000
1214, 0.000000
1215, 0.000000
1216, 0.006373
1217, 1.490154
1218, 0.000000
1219, 0.583943
1220, 0.044970
1221, 0.516182
1222, 0.000000
1223, 0.000000
1224, 1.552871
1225, 0.000000
1226, 1.421108
1227, 0.830623
1228, 0.000000
1229, 0.006299
1230, 0.000000
1231, 0.000000
1232, 0.101495
1233, 1.190087
1234, 0.000000
1235, 0.000000
1236, 2.624222
1237, 1.017839
1238, 0.000000
1239, 0.673960
1240, 0.000000
1241, 0.000000
1242, 0.303488
1243, 0.962106
1244, 1.773973
1245, 0.000000
1246, 2.249275
1247, 0.418135
1248, 1.114092
1249, 0.295245
1250, 0.000000
1251, 0.000000
1252, 0.434994
1253, 0.056325
1254, 0.000000
1255, 0.000000
1256, 1.120659
1257, 0.231363
1258, 0.491777
1259, 0.365777
1260, 0.000000
1261, 0.000000
1262, 0.326965
1263, 0.000000
1264, 0.000000
1265, 0.000000
1266, 0.306263
1267, 0.055691
1268, 0.292865
1269, 0.077695
1270, 0.129043
1271, 0.000000
1272, 0.158684
1273, 0.000000
1274, 0.000000
1275, 0.041409
1276, 0.049091
1277, 0.022032
1278, 0.030791
1279, 0.046122
1280, 0.160820
1281, 0.000000
1282, 0.052271
1283, 0.000000
1284, 0.000000
1285, 0.260299
1286, 0.000000
1287, 0.184877
1288, 0.149653
1289, 0.106664
1290, 0.462671
1291, 0.000000
1292, 0.000000
1293, 0.000000
1294, 0.060673
1295, 0.344806
1296, 0.000000
1297, 0.107815
1298, 0.000000
1299, 0.095146
1300, 0.015703
1301, 0.000000
1302, 0.000000
1303, 0.000000
1304, 0.098386
1305, 0.339194
1306, 0.145973
1307, 0.000000
1308, 0.000000
1309, 0.043378
1310, 0.055892
1311, 0.000000
1312, 0.000000
1313, 0.000000
1314, 0.000000
1315, 0.287955
1316, 0.000000
1317, 0.000000
1318, 0.000000
1319, 0.079367
1320, 0.329758
1321, 0.000000
1322, 0.000000
1323, 0.000000
1324, 0.000000
1325, 0.000000
1326, 0.140888
1327, 0.184927
1328, 0.000000
1329, 0.046001
1330, 0.060280
1331, 0.000000
1332, 0.000000
1333, 0.000000
1334, 0.000000
1335, 0.000000
1336, 0.202542
1337, 0.641953
1338, 0.312886
1339, 0.237262
1340, 0.373719
1341, 0.000000
1342, 0.015486
1343, 0.000000
1344, 0.000000
1345, 0.000000
1346, 0.000000
1347, 0.410447
1348, 0.253425
1349, 0.418203
1350, 0.041288
1351, 0.000000
1352, 0.110788
1353, 0.000000
1354, 0.121661
1355, 0.092930
1356, 0.000000
1357, 0.102604
1358, 0.000000
1359, 0.419218
1360, 0.409337
1361, 0.000000
1362, 0.196501
1363, 0.000000
1364, 0.000000
1365, 0.000000
1366, 0.000000
1367, 0.388325
1368, 0.368300
1369, 0.435407
1370, 0.910996
1371, 0.000000
1372, 0.187876
1373, 0.000000
1374, 0.000000
1375, 0.000000
1376, 0.000000
1377, 0.876469
1378, 0.000000
1379, 0.507900
1380, 0.000000
1381, 0.000000
1382, 0.059167
1383, 0.000000
1384, 0.000000
1385, 0.000000
1386, 0.500828
1387, 1.324060
1388, 0.000000
1389, 0.582920
1390, 0.539325
1391, 0.000000
1392, 0.227749
1393, 0.000000
1394, 0.150811
1395, 0.000000
1396, 0.258498
1397, 1.366285
1398, 0.349056
1399, 0.650153
1400, 0.625678
1401, 0.193869
1402, 0.098173
1403, 0.000000
1404, 1.064745
1405, 0.000000
1406, 0.467540
1407, 1.104536
1408, 0.000000
1409, 0.379172
1410, 0.000000
1411, 0.000000
1412, 0.015907
1413, 0.000000
1414, 0.000000
1415, 0.000000
1416, 0.494049
1417, 1.215768
1418, 0.000000
1419, 0.563285
1420, 0.863187
1421, 0.000000
1422, 0.094853
1423, 0.000000
1424, 0.425114
1425, 0.000000
1426, 0.364503
1427, 1.189570
1428, 0.000000
1429, 0.546981
1430, 0.260988
1431, 0.056495
1432, 0.170736
1433, 0.000000
1434, 1.213372
1435, 0.000000
1436, 1.288519
1437, 1.907088
1438, 0.000000
1439, 0.342332
1440, 0.092141
1441, 0.000000
1442, 0.722563
1443, 0.583288
1444, 0.326476
1445, 1.000126
1446, 0.000000
1447, 0.000000
1448, 0.000000
1449, 0.767163
1450, 0.195654
1451, 0.000000
1452, 0.573393
1453, 0.896116
1454, 0.528450
1455, 0.301211
1456, 0.604059
1457, 0.000000
1458, 0.000000
1459, 0.665534
1460, 0.000000
1461, 0.000000
1462, 0.449177
1463, 1.330442
1464, 0.606160
1465, 1.081887
1466, 0.870664
1467, 0.000000
1468, 0.730471
1469, 0.619167
1470, 0.000000
1471, 0.020997
1472, 0.837751
1473, 1.764416
1474, 1.130556
1475, 1.765205
1476, 0.158734
1477, 0.000000
1478, 0.000000
1479, 0.587420
1480, 1.612746
1481, 0.492201
1482, 0.405575
1483, 0.000000
1484, 0.953974
1485, 1.114139
1486, 0.000000
1487, 0.000000
1488, 3.456030
1489, 0.412459
1490, 0.901353
1491, 0.000000
1492, 0.494357
1493, 0.000000
1494, 0.248446
1495, 0.255060
1496, 0.000000
1497, 0.233417
1498, 0.000000
1499, 0.504741
1500, 0.000000
1501, 0.000000
1502, 0.000000
1503, 0.214483
1504, 0.000000
1505, 0.000000
1506, 1.217814
1507, 0.677999
1508, 2.830557
1509, 0.265941
1510, 0.578059
1511, 0.000000
1512, 0.083451
1513, 0.000000
1514, 0.193207
1515, 0.159546
1516, 0.000000
1517, 0.383482
1518, 0.000000
1519, 0.270365
1520, 0.000000
1521, 0.000000
1522, 0.004004
1523, 0.000000
1524, 0.000000
1525, 0.590905
1526, 0.000000
1527, 0.111617
1528, 0.000000
1529, 0.360512
1530, 0.329465
1531, 0.000000
1532, 0.102375
1533, 0.000000
1534, 0.326629
1535, 0.000000
1536, 0.000000
1537, 0.000000
1538, 0.000000
1539, 0.264903
1540, 0.165694
1541, 0.000000
1542, 0.035257
1543, 0.000000
1544, 0.000000
1545, 0.000000
1546, 0.083922
1547, 0.481788
1548, 1.351968
1549, 0.438304
1550, 0.429321
1551, 0.040375
1552, 0.084062
1553, 0.000000
1554, 0.000000
1555, 0.000000
1556, 0.000000
1557, 0.479763
1558, 0.000000
1559, 0.365202
1560, 0.000000
1561, 0.027637
1562, 0.054784
1563, 0.000000
1564, 0.000000
1565, 0.000000
1566, 0.402939
1567, 0.430038
1568, 0.000000
1569, 0.335051
1570, 0.037993
1571, 0.297426
1572, 0.000000
1573, 0.000000
1574, 0.000000
1575, 0.000000
1576, 0.086478
1577, 0.388715
1578, 1.020113
1579, 0.209513
1580, 0.000000
1581, 0.162781
1582, 0.015224
1583, 0.000000
1584, 0.000000
1585, 0.000000
1586, 0.845891
1587, 0.458372
1588, 0.000000
1589, 0.374079
1590, 0.000000
1591, 0.065059
1592, 0.014616
1593, 0.966017
1594, 0.000000
1595, 0.000000
1596, 2.828487
1597, 0.526531
1598, 0.500569
1599, 0.283530
1600, 0.000000
1601, 0.000000
1602, 0.197639
1603, 0.590814
1604, 0.000000
1605, 0.000000
1606, 2.196806
1607, 0.760489
1608, 1.105812
1609, 0.411196
1610, 0.000000
1611, 0.000000
1612, 0.220870
1613, 0.039580
1614, 0.000000
1615, 0.000000
1616, 1.178126
1617, 0.683198
1618, 0.458739
1619, 0.294150
1620, 0.175526
1621, 0.000000
1622, 0.104208
1623, 0.000000
1624, 0.467098
1625, 0.000000
1626, 0.653892
1627, 0.923391
1628, 0.281423
1629, 0.083223
1630, 0.226254
1631, 0.000000
1632, 0.051335
1633, 0.000000
1634, 0.734003
1635, 0.018594
1636, 0.286064
1637, 0.822189
1638, 0.000000
1639, 0.000000
1640, 0.633280
1641, 0.000000
1642, 0.000000
1643, 0.000000
1644, 0.260396
1645, 0.000000
1646, 0.000000
1647, 0.915998
1648, 0.399310
1649, 0.052369
1650, 0.855660
1651, 0.000000
1652, 0.000000
1653, 0.000000
1654, 0.512714
1655, 0.000000
1656, 0.023193
1657, 1.259421
1658, 0.000000
1659, 0.015195
1660, 0.414196
1661, 0.000000
1662, 0.000000
