index, f_val
326, 0.614257
327, 3.375426
328, 0.330622
329, 0.424030
330, 0.114081
331, 0.007813
332, 1.013677
333, -1.787810
334, 3.285481
335, -1.469795
336, 0.712369
337, 3.207413
338, 0.091495
339, 0.494482
340, 0.331717
341, 0.011229
342, 0.808568
343, -1.635309
344, 3.101613
345, -1.323742
346, 0.793552
347, 2.930430
348, 0.605297
349, 0.398697
350, 0.327736
351, 0.019049
352, 0.776582
353, -1.291104
354, 3.230565
355, -0.979056
356, 0.490105
357, 1.982097
358, 0.157133
359, 0.494427
360, 0.965377
361, 0.101459
362, 1.286814
363, -0.138610
364, 3.832444
365, -1.113677
366, 2.084928
367, 1.182054
368, 0.187053
369, 0.962911
370, 0.111573
371, 0.003756
372, 1.305724
373, -0.440399
374, 1.780664
375, -0.632757
376, 1.270223
377, 2.289771
378, 2.543236
379, 1.040238
380, 0.807952
381, 0.247072
382, 1.446689
383, -0.729454
384, 1.399101
385, -0.421266
386, 0.532716
387, 2.304010
388, 1.317530
389, 0.557777
390, 0.249209
391, 0.057608
392, 1.289114
393, -0.300730
394, 0.253579
395, -0.386827
396, 1.387756
397, 1.846322
398, 0.533237
399, 0.731605
400, 1.232058
401, 0.470970
402, 0.746927
403, -0.964841
404, 0.521208
405, 1.270227
406, 0.493151
407, 0.979462
408, 4.035897
409, 0.686352
410, 1.490883
411, 0.072953
412, 0.847900
413, -0.378254
414, 1.052134
415, 0.552707
416, 0.260903
417, -0.026106
418, 6.426049
419, 0.539818
420, 0.956839
421, 0.099620
422, 0.378525
423, 0.872964
424, 0.496063
425, -0.470505
426, 2.148471
427, 0.675111
428, 3.480201
429, 0.431930
430, 1.042644
431, 0.050464
432, 0.398445
433, -0.754912
434, 0.052921
435, 0.372415
436, 0.341361
437, 0.392515
438, 1.838009
439, 0.522865
440, 0.016771
441, 0.106324
442, 0.099956
443, 0.177108
444, 0.058170
445, 1.005454
446, 0.074841
447, -0.157940
448, 3.088105
449, 0.656803
450, 0.395033
451, 0.108609
452, -0.322364
453, 1.661360
454, 0.034017
455, 1.966201
456, 0.008129
457, -0.214985
458, 2.728207
459, 0.680343
460, 1.144714
461, 0.025041
462, -0.192461
463, 1.257744
464, 2.234172
465, 1.901997
466, 0.091258
467, -0.362333
468, 2.373464
469, 0.322568
470, 0.938286
471, 0.050621
472, -0.337330
473, 2.502943
474, 0.784273
475, 1.285095
476, 1.348303
477, -0.234031
478, 0.652215
479, 0.399527
480, 0.654269
481, 0.060879
482, -0.171873
483, 1.158444
484, 1.273525
485, 2.461958
486, 0.250812
487, -0.265702
488, 1.988366
489, 0.443869
490, 1.397089
491, 0.432530
492, -0.165262
493, 0.190039
494, 2.071496
495, 1.974188
496, 0.272035
497, -0.338245
498, 1.836555
499, 0.269037
500, 0.617821
501, 0.345950
502, -0.389374
503, 0.986668
504, 0.092289
505, 1.264553
506, 0.221209
507, -0.311949
508, 0.426658
509, 0.272555
510, 0.593427
511, 0.005876
512, -0.074558
513, 2.269603
514, 0.086126
515, 0.572992
516, 1.547495
517, -0.461849
518, 2.272208
519, 0.392053
520, 1.405532
521, 0.080655
522, 0.176013
523, 2.844194
524, 0.039393
525, -0.048890
526, 2.779376
527, -0.246325
528, 1.549548
529, 0.400048
530, 0.254386
531, 0.150106
532, 0.574918
533, 1.186678
534, 0.328598
535, 0.080000
536, 1.226615
537, -0.163720
538, 1.029523
539, 0.374176
540, 0.017768
541, 0.244420
542, 0.708764
543, -0.044671
544, 0.270108
545, 0.093231
546, 0.374480
547, -0.012897
548, 0.167326
549, 0.316123
550, 0.276343
551, 0.274165
552, 0.582668
553, -0.343919
554, 0.008013
555, -0.096113
556, 0.014802
557, 0.137599
558, 0.319789
559, 0.176898
560, 0.251827
561, 0.312165
562, 0.392918
563, -0.409557
564, 0.791942
565, -0.160729
566, 0.008839
567, 0.441406
568, 0.157454
569, 0.227046
570, 0.245180
571, 0.317534
572, 0.237954
573, -0.333627
574, 0.390967
575, -0.109631
576, 0.187783
577, 0.664665
578, 0.080244
579, 0.234461
580, 0.439480
581, 0.287316
582, 0.219237
583, -0.436796
584, 0.239169
585, -0.134895
586, 0.108159
587, 0.793574
588, 0.083023
589, 0.129631
590, 0.316228
591, 0.289307
592, 0.212903
593, -0.483426
594, 0.014895
595, -0.183531
596, 0.166510
597, 0.632468
598, 0.161627
599, 0.197746
600, 0.250897
601, 0.318010
602, 0.333180
603, -0.251624
604, 0.298881
605, -0.173245
606, 0.293870
607, 0.433884
608, 0.257396
609, 0.309316
610, 0.011078
611, 0.303208
612, 0.396619
613, -0.139748
614, 0.423145
615, -0.148289
616, 0.223172
617, 0.349238
618, 0.356658
619, 0.524704
620, 0.590915
621, 0.237649
622, 0.463796
623, -0.344594
624, 0.186625
625, -0.048639
626, 0.065119
627, 0.702852
628, 0.469930
629, 0.667402
630, 0.648404
631, 0.168318
632, 0.218929
633, -0.336687
634, 0.483507
635, 0.056549
636, 0.064754
637, 0.548816
638, 0.131825
639, 0.575935
640, 0.013226
641, 0.127956
642, 0.039246
643, -0.017307
644, 0.234762
645, 1.366792
646, 0.096517
647, -0.075143
648, 0.030673
649, 0.649218
650, 0.054031
651, 0.013505
652, -0.002887
653, 0.524999
654, 0.991917
655, 1.709474
656, 0.229321
657, -0.332831
658, 0.327816
659, 0.255189
660, 0.325971
661, 0.026755
662, -0.066861
663, 0.412580
664, 0.671248
665, 1.156323
666, 0.223039
667, -0.385525
668, 0.019124
669, 0.402957
670, 0.301798
671, 0.052493
672, -0.069262
673, 0.606531
674, 0.333765
675, 0.863783
676, 0.019010
677, -0.409101
678, 0.694371
679, 0.311284
680, 0.591051
681, 0.148899
682, -0.118542
683, 0.701426
684, 1.377358
685, 0.882822
686, 0.112167
687, -0.400227
688, 1.086804
689, 0.310919
690, 0.302472
691, 0.130043
692, -0.089022
693, 0.400375
694, 1.271814
695, 0.379084
696, 0.117097
697, -0.345854
698, 0.910337
699, 0.340281
700, 0.495360
701, 0.004286
702, -0.190319
703, 0.755864
704, 0.853687
705, 0.222239
706, 0.701725
707, -0.208918
708, 0.156755
709, 0.381883
710, 0.725980
711, 0.094622
712, -0.071796
713, 1.157868
714, 0.311883
715, 0.678047
716, 0.518586
717, -0.312117
718, 0.090466
719, 0.274151
720, 0.618029
721, 0.090710
722, 1.000587
723, 0.492925
724, 1.557426
725, -0.298378
726, 1.296136
727, 1.016778
728, 0.761522
729, 0.891089
730, 0.388288
731, 0.259120
732, 1.040121
733, -0.648158
734, 0.963057
735, -0.667164
736, 1.207296
737, 2.207514
738, 2.220580
739, 0.729648
740, 0.481877
741, 0.011915
742, 1.261843
743, -1.033778
744, 0.343674
745, -0.733901
746, 0.233763
747, 2.909730
748, 1.106855
749, 0.678853
750, 0.336677
751, 0.034330
752, 1.156855
753, -0.593864
754, 0.076943
755, -0.914607
756, 1.994163
757, 2.613695
758, 0.520065
759, 0.839254
760, 0.016204
761, 0.305930
762, 0.547991
763, -1.068409
764, 0.227909
765, -0.061722
766, 0.072319
767, 2.062262
768, 4.991578
769, 0.761867
770, 1.096827
771, 0.029641
772, 0.811882
773, -0.411405
774, 0.475532
775, 0.553521
776, 0.253726
777, 0.017984
778, 5.940253
779, 0.693582
780, 0.703487
781, 0.117121
782, 0.222715
783, 0.772614
784, 0.251598
785, -0.405398
786, 1.791590
787, 0.425439
788, 3.336352
789, 0.429842
790, 0.968476
791, 0.116045
792, 0.314633
793, -0.641895
794, 0.153876
795, 0.104139
796, 0.275010
797, 0.604623
798, 0.931780
799, 0.578804
800, 0.501186
801, 0.151016
802, 0.369909
803, -0.174003
804, 0.372964
805, -0.163677
806, 0.127601
807, 1.014237
808, 2.822563
809, 0.596449
810, 0.433084
811, 0.114173
812, 0.015636
813, -0.203266
814, 0.499028
815, -0.103764
816, 0.747144
817, 0.888243
818, 3.328127
819, 0.706078
820, 0.098202
821, 0.026422
822, 0.355863
823, -0.267935
824, 1.268989
825, 0.043288
826, 0.056810
827, 0.777152
828, 2.564826
829, 0.332408
830, 0.285498
831, 0.082791
832, 0.257871
833, 0.325161
834, 0.753210
835, -0.467978
836, 1.250262
837, 1.093289
838, 0.846224
839, 0.614565
840, 0.833114
841, 0.025523
842, 0.189320
843, -0.637639
844, 1.212531
845, -0.026456
846, 0.125530
847, 1.382059
848, 2.038446
849, 0.523624
850, 0.046694
851, 0.359967
852, 0.053058
853, -0.323722
854, 0.872752
855, 0.355616
856, 0.140137
857, 0.605025
858, 1.920397
859, 0.216981
860, 0.201638
861, 0.087445
862, -0.234992
863, 0.817412
864, 0.498620
865, 0.546274
866, 0.909134
867, -0.154103
868, 0.277447
869, 0.626387
870, 1.199361
871, 0.293737
872, 0.132509
873, 1.874407
874, 1.909309
875, 0.411577
876, 1.898795
877, -0.147677
878, 1.780627
879, 0.148897
880, 0.669650
881, 0.081669
882, 0.315333
883, 2.059553
884, 0.662389
885, -0.175832
886, 2.290288
887, -0.182392
888, 1.761710
889, 0.543526
890, 0.150354
891, 0.147148
892, 0.519040
893, 0.275383
894, 0.577790
895, -0.086467
896, 1.127822
897, 0.272070
898, 0.573561
899, 0.350212
900, 0.087851
901, 0.257340
902, 0.373348
903, -0.155002
904, 0.052112
905, -0.044986
906, 0.464491
907, 0.398778
908, 0.311940
909, 0.224849
910, 0.242995
911, 0.302979
912, 0.232462
913, -0.231579
914, 0.196955
915, 0.280011
916, 0.086638
917, 0.283206
918, 0.068544
919, 0.184309
920, 0.252611
921, 0.294926
922, 0.171651
923, -0.227390
924, 0.327505
925, 0.301650
926, 0.027263
927, 0.154670
928, 0.183133
929, 0.098030
930, 0.328385
931, 0.278820
932, 0.074159
933, -0.288353
934, 0.132098
935, -0.016974
936, 0.007504
937, 0.210963
938, 0.037010
939, 0.055510
940, 0.280838
941, 0.257743
942, -0.009476
943, -0.356934
944, 0.315836
945, -0.021201
946, 0.018686
947, 0.317839
948, 0.049347
949, 0.086629
950, 0.010415
951, 0.261851
952, -0.070403
953, -0.232143
954, 0.194115
955, -0.091788
956, 0.199515
957, 0.384039
958, 0.410147
959, 0.014636
960, 0.073863
961, 0.316846
962, 0.044667
963, -0.146011
964, 0.312084
965, -0.128987
966, 0.425922
967, 0.552535
968, 0.019737
969, 0.207405
970, 0.212008
971, 0.283924
972, 0.215486
973, -0.301546
974, 0.575790
975, -0.132704
976, 0.241043
977, 0.732648
978, 0.303697
979, 0.278211
980, 0.467818
981, 0.239192
982, 0.294551
983, -0.510520
984, 0.025907
985, -0.107613
986, 0.089817
987, 0.649372
988, 0.511329
989, 0.457006
990, 0.393360
991, 0.195611
992, 0.337700
993, -0.445579
994, 0.230227
995, -0.128045
996, 0.081625
997, 0.541539
998, 0.721136
999, 0.523222
1000, 0.020963
1001, 0.141007
1002, 0.055015
1003, -0.179185
1004, 0.334803
1005, -0.194486
1006, 0.274920
1007, 0.712232
1008, 0.451181
1009, 0.457333
1010, 0.543361
1011, 0.118149
1012, 0.030089
1013, -0.112270
1014, 0.117668
1015, 0.483423
1016, 0.022467
1017, 0.706880
1018, 0.150322
1019, 0.684950
1020, 0.325667
1021, 0.017104
1022, -0.084920
1023, 0.160901
1024, 1.824267
1025, 1.119073
1026, 0.000938
1027, -0.011739
1028, 0.370403
1029, 0.376658
1030, 0.284823
1031, 0.011752
1032, -0.129281
1033, 1.066772
1034, 0.644167
1035, 0.630643
1036, 0.357572
1037, -0.037938
1038, 0.551982
1039, 0.364117
1040, 0.881673
1041, 0.031680
1042, -0.226555
1043, 0.700030
1044, 0.661030
1045, 1.103721
1046, 0.175596
1047, -0.029027
1048, 1.247609
1049, 0.652843
1050, 0.124610
1051, 0.182178
1052, -0.047198
1053, 0.391904
1054, 2.508657
1055, 1.322944
1056, 0.002298
1057, -0.050465
1058, 1.260183
1059, 0.322320
1060, 0.266060
1061, 0.031479
1062, -0.153630
1063, 1.081048
1064, 0.272560
1065, 0.030536
1066, 0.727974
1067, -0.073259
1068, 0.075187
1069, 0.330243
1070, 0.022120
1071, 0.046473
1072, 0.040398
1073, 0.939858
1074, 0.255291
1075, 0.100356
1076, 1.074952
1077, 0.157035
1078, 0.110037
1079, 0.625787
1080, 0.043599
1081, 0.165018
1082, 1.082249
1083, -0.126345
1084, 0.636298
1085, -0.143162
1086, 0.021638
1087, -0.162369
1088, 0.764344
1089, 0.805805
1090, 0.332830
1091, 0.004542
1092, 0.916675
1093, -0.125151
1094, 1.752914
1095, -0.245270
1096, 0.418998
1097, -0.137125
1098, 0.779351
1099, 0.832068
1100, 0.445075
1101, 0.075061
1102, 1.090978
1103, -0.248028
1104, 1.381620
1105, 0.312267
1106, 0.148697
1107, -0.269876
1108, 0.065325
1109, 0.690607
1110, 0.703050
1111, 0.287877
1112, 1.179001
1113, 0.293084
1114, 1.654596
1115, -0.395169
1116, 0.465913
1117, -0.321907
1118, 1.567456
1119, 0.370924
1120, 0.185353
1121, 0.010186
1122, 0.462809
1123, -0.415469
1124, 3.809968
1125, -0.192654
1126, 0.118296
1127, -0.035585
1128, 5.058474
1129, 0.916335
1130, 0.949361
1131, 0.041790
1132, 0.666689
1133, -0.339820
1134, 0.275269
1135, 0.457683
1136, 0.170249
1137, 0.095985
1138, 4.968753
1139, 0.625029
1140, 0.571674
1141, 0.116337
1142, 0.128901
1143, 0.543126
1144, 0.020982
1145, -0.304613
1146, 1.425326
1147, 0.481874
1148, 2.993929
1149, 0.288170
1150, 0.921448
1151, 0.126883
1152, 0.283847
1153, -0.581884
1154, 0.124495
1155, 0.196304
1156, 0.230062
1157, 0.287246
1158, 0.286273
1159, 0.471194
1160, 0.194766
1161, 0.119745
1162, 0.398971
1163, -0.401682
1164, 0.015221
1165, -0.079109
1166, 0.139099
1167, 0.461540
1168, 1.503644
1169, 0.432354
1170, 0.205654
1171, 0.085453
1172, 0.014127
1173, -0.271186
1174, 0.815047
1175, -0.433535
1176, 0.607561
1177, 0.409146
1178, 1.147770
1179, 0.408943
1180, 0.103324
1181, 0.110611
1182, 0.276962
1183, -0.324352
1184, 0.920072
1185, -0.073264
1186, 0.005623
1187, 1.202859
1188, 0.433886
1189, 0.709476
1190, 1.004717
1191, 0.030779
1192, 0.347852
1193, -0.446839
1194, 1.045900
1195, -0.373837
1196, 0.281847
1197, 1.036284
1198, 0.147101
1199, 0.273621
1200, 0.013062
1201, 0.000138
1202, 0.062804
1203, -0.635669
1204, 0.815477
1205, -0.574228
1206, 0.680738
1207, 1.697215
1208, 0.781486
1209, 0.317287
1210, 0.349071
1211, 0.014171
1212, 0.092876
1213, -0.494343
1214, 0.601906
1215, -0.095867
1216, 0.006373
1217, 1.490154
1218, 0.295688
1219, 0.583943
1220, 0.044970
1221, 0.516182
1222, -0.147389
1223, -0.046779
1224, 1.552871
1225, -0.385351
1226, 1.421108
1227, 0.830623
1228, 1.180912
1229, 0.006299
1230, 0.984954
1231, 0.058971
1232, 0.101495
1233, 1.190087
1234, 0.679633
1235, -0.329636
1236, 2.624222
1237, 1.017839
1238, 0.201919
1239, 0.673960
1240, 0.534452
1241, 0.026096
1242, 0.303488
1243, 0.962106
1244, 1.773973
1245, -0.189774
1246, 2.249275
1247, 0.418135
1248, 1.114092
1249, 0.295245
1250, 0.348586
1251, 0.143717
1252, 0.434994
1253, 0.056325
1254, 0.149321
1255, -0.100994
1256, 1.120659
1257, 0.231363
1258, 0.491777
1259, 0.365777
1260, 0.099392
1261, 0.226769
1262, 0.326965
1263, -0.154648
1264, 0.246698
1265, -0.011212
1266, 0.306263
1267, 0.055691
1268, 0.292865
1269, 0.077695
1270, 0.129043
1271, 0.276783
1272, 0.158684
1273, -0.230989
1274, 0.460135
1275, 0.041409
1276, 0.049091
1277, 0.022032
1278, 0.030791
1279, 0.046122
1280, 0.160820
1281, 0.287677
1282, 0.052271
1283, -0.231506
1284, 0.310157
1285, 0.260299
1286, 0.035104
1287, 0.184877
1288, 0.149653
1289, 0.106664
1290, 0.462671
1291, 0.259636
1292, -0.060223
1293, -0.241980
1294, 0.060673
1295, 0.344806
1296, 0.042468
1297, 0.107815
1298, 0.206815
1299, 0.095146
1300, 0.015703
1301, 0.213769
1302, -0.179901
1303, -0.158087
1304, 0.098386
1305, 0.339194
1306, 0.145973
1307, -0.001225
1308, 0.051116
1309, 0.043378
1310, 0.055892
1311, 0.221668
1312, -0.119704
1313, -0.131241
1314, 0.257996
1315, 0.287955
1316, 0.005257
1317, -0.005034
1318, 0.122632
1319, 0.079367
1320, 0.329758
1321, 0.247229
1322, -0.075412
1323, -0.239768
1324, 0.067481
1325, -0.106717
1326, 0.140888
1327, 0.184927
1328, 0.162105
1329, 0.046001
1330, 0.060280
1331, 0.278449
1332, -0.019854
1333, -0.351893
1334, 0.416072
1335, -0.185287
1336, 0.202542
1337, 0.641953
1338, 0.312886
1339, 0.237262
1340, 0.373719
1341, 0.265942
1342, 0.015486
1343, -0.396404
1344, 0.148097
1345, -0.034725
1346, 0.042036
1347, 0.410447
1348, 0.253425
1349, 0.418203
1350, 0.041288
1351, 0.223685
1352, 0.110788
1353, -0.237053
1354, 0.121661
1355, 0.092930
1356, 0.070151
1357, 0.102604
1358, 0.496279
1359, 0.419218
1360, 0.409337
1361, 0.170210
1362, 0.196501
1363, -0.299069
1364, 0.283418
1365, -0.123557
1366, 0.112840
1367, 0.388325
1368, 0.368300
1369, 0.435407
1370, 0.910996
1371, 0.105144
1372, 0.187876
1373, -0.575874
1374, 0.177757
1375, -0.309425
1376, 0.042563
1377, 0.876469
1378, 0.132726
1379, 0.507900
1380, 0.119893
1381, 0.074155
1382, 0.059167
1383, -0.342156
1384, 0.358104
1385, -0.315135
1386, 0.500828
1387, 1.324060
1388, 0.344311
1389, 0.582920
1390, 0.539325
1391, 0.042328
1392, 0.227749
1393, -0.319495
1394, 0.150811
1395, -0.194188
1396, 0.258498
1397, 1.366285
1398, 0.349056
1399, 0.650153
1400, 0.625678
1401, 0.193869
1402, 0.098173
1403, -0.528000
1404, 1.064745
1405, -0.327500
1406, 0.467540
1407, 1.104536
1408, 0.044061
1409, 0.379172
1410, 0.363896
1411, 0.022208
1412, 0.015907
1413, -0.220397
1414, 0.819899
1415, -0.230086
1416, 0.494049
1417, 1.215768
1418, 0.152205
1419, 0.563285
1420, 0.863187
1421, 0.013472
1422, 0.094853
1423, -0.214043
1424, 0.425114
1425, -0.190737
1426, 0.364503
1427, 1.189570
1428, 0.024865
1429, 0.546981
1430, 0.260988
1431, 0.056495
1432, 0.170736
1433, -0.348033
1434, 1.213372
1435, -0.572399
1436, 1.288519
1437, 1.907088
1438, 0.705929
1439, 0.342332
1440, 0.092141
1441, 0.025597
1442, 0.722563
1443, 0.583288
1444, 0.326476
1445, 1.000126
1446, 0.102123
1447, -0.163592
1448, 0.497486
1449, 0.767163
1450, 0.195654
1451, 0.026731
1452, 0.573393
1453, 0.896116
1454, 0.528450
1455, 0.301211
1456, 0.604059
1457, -0.123782
1458, 0.454780
1459, 0.665534
1460, 0.580319
1461, 0.025958
1462, 0.449177
1463, 1.330442
1464, 0.606160
1465, 1.081887
1466, 0.870664
1467, -0.165779
1468, 0.730471
1469, 0.619167
1470, 0.377448
1471, 0.020997
1472, 0.837751
1473, 1.764416
1474, 1.130556
1475, 1.765205
1476, 0.158734
1477, -0.265819
1478, 0.885508
1479, 0.587420
1480, 1.612746
1481, 0.492201
1482, 0.405575
1483, -0.152821
1484, 0.953974
1485, 1.114139
1486, 0.296773
1487, -0.173472
1488, 3.456030
1489, 0.412459
1490, 0.901353
1491, 0.012053
1492, 0.494357
1493, -0.315040
1494, 0.248446
1495, 0.255060
1496, 0.126880
1497, 0.233417
1498, 4.263666
1499, 0.504741
1500, 0.394542
1501, 0.090372
1502, -0.012018
1503, 0.214483
1504, 0.185972
1505, -0.250697
1506, 1.217814
1507, 0.677999
1508, 2.830557
1509, 0.265941
1510, 0.578059
1511, 0.095644
1512, 0.083451
1513, -0.424434
1514, 0.193207
1515, 0.159546
1516, 0.105520
1517, 0.383482
1518, 0.428858
1519, 0.270365
1520, 0.030822
1521, 0.115974
1522, 0.004004
1523, -0.154188
1524, 0.163301
1525, 0.590905
1526, 0.116808
1527, 0.111617
1528, 0.045369
1529, 0.360512
1530, 0.329465
1531, 0.058334
1532, 0.102375
1533, -0.030914
1534, 0.326629
1535, -0.010183
1536, 0.004196
1537, -0.013872
1538, 0.782309
1539, 0.264903
1540, 0.165694
1541, 0.034162
1542, 0.035257
1543, -0.258720
1544, 0.499629
1545, -0.107613
1546, 0.083922
1547, 0.481788
1548, 1.351968
1549, 0.438304
1550, 0.429321
1551, 0.040375
1552, 0.084062
1553, -0.393163
1554, 0.095927
1555, -0.060139
1556, 0.073446
1557, 0.479763
1558, 0.873657
1559, 0.365202
1560, 0.067641
1561, 0.027637
1562, 0.054784
1563, -0.194077
1564, 0.477050
1565, -0.200895
1566, 0.402939
1567, 0.430038
1568, 0.076582
1569, 0.335051
1570, 0.037993
1571, 0.297426
1572, -0.165764
1573, -0.368138
1574, 0.527582
1575, -0.192071
1576, 0.086478
1577, 0.388715
1578, 1.020113
1579, 0.209513
1580, 0.148031
1581, 0.162781
1582, 0.015224
1583, -0.047919
1584, 0.759435
1585, -0.292552
1586, 0.845891
1587, 0.458372
1588, 2.180439
1589, 0.374079
1590, 0.879487
1591, 0.065059
1592, 0.014616
1593, 0.966017
1594, 0.098106
1595, -0.613473
1596, 2.828487
1597, 0.526531
1598, 0.500569
1599, 0.283530
1600, 0.957436
1601, 0.059041
1602, 0.197639
1603, 0.590814
1604, 0.696867
1605, -0.406306
1606, 2.196806
1607, 0.760489
1608, 1.105812
1609, 0.411196
1610, 0.077109
1611, 0.134999
1612, 0.220870
1613, 0.039580
1614, 0.199962
1615, -0.190906
1616, 1.178126
1617, 0.683198
1618, 0.458739
1619, 0.294150
1620, 0.175526
1621, 0.227535
1622, 0.104208
1623, -0.209632
1624, 0.467098
1625, -0.044628
1626, 0.653892
1627, 0.923391
1628, 0.281423
1629, 0.083223
1630, 0.226254
1631, 0.255765
1632, 0.051335
1633, -0.267046
1634, 0.734003
1635, 0.018594
1636, 0.286064
1637, 0.822189
1638, 0.058685
1639, 0.052406
1640, 0.633280
1641, 0.263885
1642, -0.012386
1643, -0.409458
1644, 0.260396
1645, -0.020673
1646, 0.022173
1647, 0.915998
1648, 0.399310
1649, 0.052369
1650, 0.855660
1651, 0.240474
1652, -0.135820
1653, -0.507268
1654, 0.512714
1655, -0.109742
1656, 0.023193
1657, 1.259421
1658, 0.455572
1659, 0.015195
1660, 0.414196
1661, 0.229279
1662, -0.256995
1663, -0.353553
